id,budget,original_language,original_title,popularity,production_companies,revenue,vote_average,vote_count,score
81188,145000000,en,Rise of the Guardians,61.788035,['DreamWorks Animation'],306941670,7.1,1922,6.6072886381444
7552,100000000,en,Fun with Dick and Jane,25.159168,"['Imagine Entertainment', 'Columbia Pictures Corporation', 'JC 23 Entertainment']",202026112,5.9,627,6.043298529600957
616,140000000,en,The Last Samurai,52.341226,"['Cruise/Wagner Productions', 'Warner Bros.', 'Radar Pictures', 'Bedford Falls Company, The']",456758981,7.3,1895,6.7052413871747465
147441,140000000,en,Exodus: Gods and Kings,101.599427,"['Scott Free Productions', 'Chernin Entertainment', 'Babieka', 'Volcano Films']",268031828,5.6,1921,5.840678883566048
13475,150000000,en,Star Trek,73.616808,"['Paramount Pictures', 'Spyglass Entertainment', 'Bad Robot', 'MavroCine Pictures GmbH & Co. KG']",385680446,7.4,4518,7.021749448568089
557,139000000,en,Spider-Man,82.502566,"['Columbia Pictures', 'Marvel Enterprises']",821708551,6.8,5265,6.616810005754737
82702,145000000,en,How to Train Your Dragon 2,100.21391,"['DreamWorks Animation', 'Mad Hatter Entertainment']",609123048,7.6,3106,7.0393674045138335
205584,140000000,en,Gods of Egypt,56.257249,"['Summit Entertainment', 'Mystery Clock Cinema', 'Thunder Road Pictures', 'TIK Films', 'Pyramania']",150680864,5.3,1277,5.767461062745779
10048,135000000,en,Stealth,17.88953,"['Laura Ziskin Productions', 'Original Film', 'Columbia Pictures Corporation', 'Phoenix Pictures', 'AFG Talons Productions']",76932943,4.9,331,5.9102738982567535
13183,130000000,en,Watchmen,64.798873,"['Paramount Pictures', 'DC Comics', 'Lawrence Gordon Productions', 'Legendary Pictures', 'Warner Bros.', 'Cruel and Unusual Films']",185258983,7.0,2811,6.641039315799501
944,140000000,en,Lethal Weapon 4,24.855701,"['Silver Pictures', 'Donner/Shuler-Donner Productions', 'Warner Bros.']",285444603,6.3,767,6.153353878436402
1927,137000000,en,Hulk,34.981698,"['Universal Pictures', 'Good Machine', 'Valhalla Motion Pictures', 'Marvel Enterprises']",245360480,5.3,1533,5.731965413441953
72559,130000000,en,G.I. Joe: Retaliation,59.325589,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Hasbro', 'Skydance Productions', 'Metro-Goldwyn-Mayer (MGM)', 'Saints LA']",371876278,5.4,3025,5.661645802294322
7364,130000000,en,Sahara,21.605568,"['Paramount Pictures', 'Bristol Bay Productions', 'Baldwin Entertainment Group', 'Desertlands Entertainment', 'Mace Neufeld Productions', 'Kanzaman', 'J.K. Livin Productions', 'Moguletta', 'Sahara Productions', 'Babelsberg Film']",119269486,5.7,434,6.017271692870182
2114,137000000,en,Final Fantasy: The Spirits Within,26.074908,"['Columbia Pictures', 'Square USA', 'Chris Lee Productions']",85131830,5.9,433,6.055537639728009
1771,140000000,en,Captain America: The First Avenger,74.506246,['Marvel Studios'],370569774,6.6,7047,6.494929681823914
36643,135000000,en,The World Is Not Enough,39.604363,"['Eon Productions', 'Metro-Goldwyn-Mayer (MGM)']",361832400,6.0,862,6.062749294503852
8619,150000000,en,Master and Commander: The Far Side of the World,36.973031,"['Universal Pictures', 'Twentieth Century Fox Film Corporation', 'Samuel Goldwyn Films', 'Miramax']",212011111,6.9,790,6.33497496381
50620,120000000,en,The Twilight Saga: Breaking Dawn - Part 2,99.687084,"['Summit Entertainment', 'Sunswept Entertainment', 'Temple Hill Entertainment']",829000000,6.1,2553,6.096722729625678
65759,130000000,en,Happy Feet Two,17.7735,"['Village Roadshow Pictures', 'Warner Bros.', 'Dr D Studios', 'Kennedy Miller Mitchell']",150406466,5.8,373,6.042890564745501
1724,150000000,en,The Incredible Hulk,62.898336,"['Universal Pictures', 'Marvel Studios', 'Valhalla Motion Pictures', 'MVL Incredible Productions']",163712074,6.1,3021,6.097038357591102
267935,140000000,en,The BFG,44.19092,"['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Kennedy/Marshall Company, The', 'Walden Media']",183345589,6.0,1000,6.059698490303763
281957,135000000,en,The Revenant,100.635882,"['Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'RatPac Entertainment', 'M Productions', 'Monarchy Enterprises S.a.r.l.']",532950503,7.3,6396,7.030342003652748
77950,135000000,en,Turbo,44.765377,['DreamWorks Animation'],282570682,6.1,1074,6.095058438016139
44896,135000000,en,Rango,29.91353,"['Paramount Pictures', 'Nickelodeon Movies', 'GK Films', 'Blind Wink', 'Paramount Animation']",245724603,6.6,2051,6.359965083272021
270946,132000000,en,Penguins of Madagascar,84.366984,['DreamWorks Animation'],373552094,6.5,1346,6.264554765380669
2503,70000000,en,The Bourne Ultimatum,45.381501,"['Universal Pictures', 'The Kennedy/Marshall Company', 'Ludlum Entertainment', 'Motion Picture BETA Produktionsgesellschaft', 'Bourne Again']",442824138,7.3,2888,6.830198077792444
9502,130000000,en,Kung Fu Panda,84.689648,['DreamWorks Animation'],631744560,6.9,3145,6.601988239932215
102899,130000000,en,Ant-Man,120.09361,['Marvel Studios'],519311965,7.0,5880,6.783769718449187
101299,130000000,en,The Hunger Games: Catching Fire,76.310119,"['Lionsgate', 'Color Force']",847423452,7.4,6495,7.111484891506252
228161,135000000,en,Home,63.473086,"['Twentieth Century Fox Film Corporation', 'DreamWorks Animation']",368871007,6.8,1519,6.412416809101746
74,132000000,en,War of the Worlds,48.572726,"['Paramount Pictures', 'DreamWorks SKG', 'Cruise/Wagner Productions', 'Amblin Entertainment']",591739379,6.2,2322,6.152352705239449
8961,130000000,en,Bad Boys II,38.068736,"['Columbia Pictures Corporation', 'Don Simpson/Jerry Bruckheimer Films']",273339556,6.3,1564,6.187705206583059
417859,130000000,en,Puss in Boots,20.678787,['DreamWorks'],554987477,6.4,451,6.152812175626016
27576,110000000,en,Salt,48.829437,"['Columbia Pictures', 'Di Bonaventura Pictures', 'Relativity Media', 'Wintergreen Productions']",293329073,6.2,2093,6.149577299404335
86834,125000000,en,Noah,46.115758,"['Paramount Pictures', 'Regency Enterprises', 'Protozoa Pictures', 'Disruption Entertainment']",362637473,5.6,2350,5.816027169056968
17578,130000000,en,The Adventures of Tintin,89.938296,"['Paramount Pictures', 'Columbia Pictures', 'WingNut Films', 'Amblin Entertainment', 'Nickelodeon Movies', 'Kennedy/Marshall Company, The', 'Hemisphere Media Capital']",371940071,6.7,2061,6.413434937395036
673,130000000,en,Harry Potter and the Prisoner of Azkaban,79.679601,"['1492 Pictures', 'Heyday films', 'Warner Bros.']",789804554,7.7,5877,7.316891955683205
6972,130000000,en,Australia,28.840997,"['Bazmark Films', 'Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment III', 'ScreenWest']",49554002,6.3,694,6.149126597250908
82700,130000000,en,After Earth,42.840582,"['Columbia Pictures', 'Blinding Edge Pictures', 'Overbrook Entertainment']",243843127,5.0,2532,5.459419777338048
10567,127500000,en,Dinosaur,26.548594,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",354248063,6.2,542,6.116723321659469
181533,127000000,en,Night at the Museum: Secret of the Tomb,115.597753,"['Twentieth Century Fox Film Corporation', '1492 Pictures', '21 Laps Entertainment', 'Moving Picture Company (MPC)', 'TSG Entertainment']",349424282,6.1,1851,6.096099147524855
38055,130000000,en,Megamind,68.757242,['DreamWorks Animation'],321887208,6.7,1918,6.402525874475082
671,125000000,en,Harry Potter and the Philosopher's Stone,109.984351,"['1492 Pictures', 'Warner Bros.', 'Heyday Films']",976475550,7.5,7006,7.207368300266632
49524,130000000,en,R.I.P.D.,39.448066,"['Universal Pictures', 'Original Film', 'Dark Horse Entertainment']",61648500,5.4,1260,5.8106920329454566
22,140000000,en,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",655011224,7.5,6985,7.206671826606319
131631,125000000,en,The Hunger Games: Mockingjay - Part 1,206.227151,"['Lionsgate', 'Color Force']",752100229,6.6,5584,6.474219685664771
591,125000000,en,The Da Vinci Code,45.313197,"['Columbia Pictures', 'Imagine Entertainment', 'Skylark Productions', 'Government of Malta']",767820459,6.5,2704,6.334943685029545
172385,103000000,en,Rio 2,42.40024,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",500188435,6.3,978,6.164340361766156
36658,110000000,en,X2,2.871739,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Bad Hat Harry Productions', 'Marvel Enterprises', 'XM2 Productions', 'XF2 Canada Productions']",407711549,6.8,3506,6.556516764253836
51497,125000000,en,Fast Five,7.255718,"['Universal Pictures', 'Original Film', 'One Race Productions']",626137675,7.1,2438,6.6667402943780285
58574,125000000,en,Sherlock Holmes: A Game of Shadows,81.499621,"['Village Roadshow Pictures', 'Silver Pictures', 'Lin Pictures', 'Warner Bros.', 'Wigram Productions']",334615000,7.0,3886,6.708449478526693
18823,125000000,en,Clash of the Titans,47.686442,"['The Zanuck Company', 'Legendary Pictures', 'Thunder Road Pictures', 'Warner Bros.', 'Moving Picture Company (MPC)']",232713139,5.6,2233,5.822235151269392
861,65000000,en,Total Recall,43.129703,"['TriStar Pictures', 'Carolco Pictures', 'Carolco International N.V.']",261317921,7.1,1710,6.577851480914834
1911,160000000,en,The 13th Warrior,27.220157,['Touchstone Pictures'],61698899,6.4,510,6.159022396047607
49040,130000000,en,The Bourne Legacy,90.33681,"['Universal Pictures', 'Dentsu', 'Relativity Media', 'Kennedy/Marshall Company, The', 'Captivate Entertainment']",276572938,6.0,2651,6.037744062653852
415,125000000,en,Batman & Robin,50.073575,"['PolyGram Filmed Entertainment', 'Warner Bros.']",238207122,4.2,1418,5.26822509362431
8871,123000000,en,How the Grinch Stole Christmas,45.419668,"['Imagine Entertainment', 'Universal Pictures']",345141403,6.2,1386,6.138521335714614
435,125000000,en,The Day After Tomorrow,41.380094,"['Lions Gate Films', 'Twentieth Century Fox Film Corporation', 'Centropolis Entertainment', 'Mark Gordon Productions', ""Mel's Cite du Cinema""]",544272402,6.2,2392,6.1531411201962465
955,125000000,en,Mission: Impossible II,54.931334,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Munich Film Partners & Company (MFP) MI2 Productions']",546388105,5.9,1928,5.993799966779472
2133,120000000,en,The Perfect Storm,25.752118,"['Warner Bros.', 'Baltimore Spring Creek Productions', 'Radiant Productions']",325756637,6.2,597,6.118604005452165
1979,130000000,en,4: Rise of the Silver Surfer,60.810723,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', '1492 Pictures', 'Dune Entertainment', 'Constantin Film Produktion', 'Bernd Eichinger Productions', 'Marvel Enterprises']",289047763,5.4,2589,5.68741206913272
87827,120000000,en,Life of Pi,51.328145,"['Ingenious Film Partners', 'Ingenious Media', 'Dune Entertainment', 'Fox 2000 Pictures', 'Big Screen Productions', 'Haishang Films']",609016565,7.2,5797,6.9332645565233255
1250,110000000,en,Ghost Rider,46.834704,"['Columbia Pictures Corporation', 'Relativity Media', 'Michael De Luca Productions', 'Marvel Enterprises', 'Crystal Sky Pictures', 'GH One', 'Vengeance Productions Pty. Ltd.']",228738393,5.2,1712,5.661967157187416
324668,120000000,en,Jason Bourne,62.641286,"['The Kennedy/Marshall Company', 'Captivate Entertainment', 'Pearl Street Films', 'Double Negative', 'Perfect World (Beijing) Pictures Co.']",415484914,5.9,2341,5.984530840522133
9471,120000000,en,Charlie's Angels: Full Throttle,33.616115,"['Columbia Pictures', 'Wonderland Sound and Vision', 'Tall Trees Productions', 'Flower Films (II)']",259175788,5.2,914,5.795904735822629
70981,130000000,en,Prometheus,68.889395,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Scott Free Productions', 'Brandywine Productions']",403170142,6.3,5080,6.244774542506677
10996,120000000,en,Stuart Little 2,27.990284,"['Columbia Pictures', 'Sony Pictures Entertainment']",169956806,5.4,613,5.919086315933019
68724,115000000,en,Elysium,67.33767,"['TriStar Pictures', 'Media Rights Capital', 'Sony Pictures Entertainment (SPE)', 'QED International', 'Alpha Core', 'Genre Films', 'Simon Kinberg Productions']",286140700,6.4,3439,6.29276692971505
2789,105000000,en,The Chronicles of Riddick,27.835436,"['One Race Films', 'Radar Pictures']",115772733,6.3,1570,6.187902885482396
97020,120000000,en,RoboCop,66.757869,"['Columbia Pictures', 'Strike Entertainment', 'Metro-Goldwyn-Mayer (MGM)']",242688965,5.7,2342,5.872463925671754
7459,120000000,en,Speed Racer,17.060695,"['Village Roadshow Pictures', 'Studio Babelsberg', 'Anarchos Productions', 'Silver Pictures', 'Warner Bros.', 'Velocity Productions']",93945766,5.7,354,6.0288488391161295
42888,120000000,en,How Do You Know,11.137655,"['Columbia Pictures', 'Gracie Films', 'Road Rebel']",48668907,4.9,223,5.96320374254303
37834,117000000,en,Knight and Day,44.906918,"['Tree Line Films', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Regency Enterprises', 'Pink Machine']",261930431,5.9,1547,6.004356411318663
75612,120000000,en,Oblivion,67.698004,"['Universal Pictures', 'Chernin Entertainment', 'Relativity Media', 'Monolith Pictures (III)', 'Radical Studios']",286168572,6.4,4800,6.314751776765215
1895,113000000,en,Star Wars: Episode III - Revenge of the Sith,44.108427,['Lucasfilm'],850000000,7.1,4116,6.7888365233908035
1894,120000000,en,Star Wars: Episode II - Attack of the Clones,43.987061,['Lucasfilm'],649398328,6.4,3992,6.302937739242282
585,115000000,en,"Monsters, Inc.",106.815545,"['Walt Disney Pictures', 'Pixar Animation Studios']",562816256,7.5,5996,7.169642626733151
76170,120000000,en,The Wolverine,15.953444,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'Big Screen Productions', 'TSG Entertainment']",415440673,6.3,4053,6.23514753621859
1893,115000000,en,Star Wars: Episode I - The Phantom Menace,54.035265,['Lucasfilm'],924317558,6.3,4432,6.239067395202571
49519,135000000,en,The Croods,64.183321,['DreamWorks Animation'],585178928,6.8,2399,6.492907961221079
2395,97250400,fr,Astérix aux Jeux Olympiques,20.344364,"['Constantin Film', 'TF1 Films Productions', 'Pathé Renn Productions', 'La Petite Reine', 'Tri Pictures', 'Sorolla Films', 'Novo RPI', 'Canal+', 'uFilm', 'Canal+ España', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Les Editions Albert René']",132900000,5.0,471,5.869424177222744
12100,115000000,en,Windtalkers,18.714197,"['Lion Rock Productions', 'Metro-Goldwyn-Mayer (MGM)']",77628265,5.8,341,6.046456912397083
290595,115000000,en,The Huntsman: Winter's War,60.467984,"['Universal Pictures', 'Perfect World Pictures', 'Roth Films']",164602163,6.0,1523,6.0504100062111625
98566,125000000,en,Teenage Mutant Ninja Turtles,143.350376,"['Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes']",477200000,5.8,2636,5.920044742284597
49047,105000000,en,Gravity,110.153618,"['Warner Bros.', 'Heyday Films', 'Esperanto Filmoj']",716392705,7.3,5751,7.007424591519515
9619,116000000,en,Dante's Peak,16.90444,"['Universal Pictures', 'Pacific Western']",178127760,5.7,428,6.018111628520209
308531,135000000,en,Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,"['Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes', '5150 Action', 'Gama Entertainment Partners']",245623848,5.8,963,5.991735630355608
166424,120000000,en,Fantastic Four,38.126095,"['Twentieth Century Fox Film Corporation', 'Marv Films', 'Marvel Entertainment', 'Constantin Film.', 'Moving Picture Company (MPC)', 'TSG Entertainment', 'Genre Films']",167977596,4.4,2278,5.155730297074678
1593,110000000,en,Night at the Museum,48.780039,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', '1492 Pictures', '21 Laps Entertainment']",574480841,6.3,2862,6.2187150444383885
254128,110000000,en,San Andreas,100.412364,"['New Line Cinema', 'Village Roadshow Pictures', 'Warner Bros.', 'Flynn Picture Company']",470490832,6.0,2968,6.035254700998294
714,110000000,en,Tomorrow Never Dies,42.887121,['Eon Productions'],333011068,6.0,925,6.061318735933344
2024,110000000,en,The Patriot,23.657284,"['Centropolis Entertainment', 'Columbia Pictures Corporation', 'Mutual Film Company', 'Global Entertainment Productions GmbH & Company Medien KG']",215294342,6.8,1099,6.356998772682712
163,110000000,en,Ocean's Twelve,76.840712,"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.', 'WV Films III']",362744280,6.4,2124,6.257179536361347
787,110000000,en,Mr. & Mrs. Smith,44.635452,"['Weed Road Pictures', 'Summit Entertainment', 'Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures']",478207520,6.5,2965,6.3439122694087935
262500,110000000,en,Insurgent,103.718387,"['Summit Entertainment', 'Mandeville Films', 'Red Wagon Entertainment', 'NeoReel']",295238201,6.2,3829,6.165022443250557
2567,116000000,en,The Aviator,45.616098,"['Miramax Films', 'Appian Way', 'Forward Pass', 'Cappa Productions', 'Warner Bros.', 'Initial Entertainment Group (IEG)', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', ""Mel's Cite du Cinema""]",102000000,7.0,1489,6.4984216489986775
38745,112000000,en,Gulliver's Travels,22.845143,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Davis Entertainment', 'Dune Entertainment III']",237382724,4.9,621,5.791147513571685
40805,120000000,en,The Green Hornet,31.703608,"['Original Film', 'Sony Pictures Entertainment', 'Reliance BIG Entertainment']",227817248,5.5,1251,5.8523817553176025
53182,110000000,en,300: Rise of an Empire,71.510596,"['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros.', 'Nimar Studios', 'Cruel and Unusual Films']",337580051,6.1,2397,6.096602019851301
